Year,Date,Headline,Weblink,Company name,Event type,Sub Segment,Trend,International NL
2026,1/14/2026,"Hawk announces Analytics Studio, an AI lifecycle management solution, to help FI's with control over the AI models designed to combat AML, screening and fraud prevention",https://hawk.ai/news-press/hawk-unveils-analytics-studio-enabling-financial-institutions-optimize-ai-model,Hawk,Product launch,Corp Risk,,
2026,1/19/2026,"Jumio partners with WINBET, an online gaming platform, to tackle multi-account fraud and enhance onboarding process",https://www.jumio.com/about/press-releases/jumio-partners-with-winbet/,Jumio,Partnership,Corp Risk,,
2026,01/21/2026,"LexisNexis launches Protégé AI workflows in US Commercial Preview, an AI workspace for pre-built and custom legal workflows",https://www.lexisnexis.com/community/pressroom/b/news/posts/lexisnexis-unveils-global-launch-of-protege-ai-workflows-for-legal-professionals,LexisNexis,Product Launch,Corp Legal,,
2026,01/20/2026,"Contract management platform, Ivo raises $55M in Series B led by Blackbird, to deepen its platform and expand internationally",https://www.ivo.ai/blog/ivo-raises-55m-to-bring-ai-contract-intelligence-to-every-in-house-legal-team,Ivo,Funding,Corp Legal,,
2026,01/27/2026,"CLM platform, SpotDraft raises $8M in Series B extension led by Qualcomm Ventures, to scale on-device contract AI; this brings its total funding to ~$92M",https://www.morningstar.com/news/business-wire/20260126696119/spotdraft-secures-8m-from-qualcomm-ventures-pioneering-on-device-ai-for-enterprise-legal,SpotDraft,Funding,Corp Legal,,
2026,01/26/2026,"IP platform, Tradespace raises $15M in Series A led by AVP, to scale its AI platform for in-house patent work",https://www.prnewswire.com/news-releases/tradespace-raises-15m-series-a-to-fix-the-economics-of-ip-law-302670062.html,Tradespace,Funding,Corp Legal,,
2026,01/21/2026,Harvey acqui-hires Hexus team to accelerate support for in-house legal workflows,https://www.harvey.ai/blog/hexus-joins-harvey,Harvey,M&A,Corp Legal,,
2026,1/27/2026,Avalara signs a multi-year agreement with AWS to offer its tax compliance software through AWS Marketplace with simplified billing and procurement.,https://newsroom.avalara.com/2026-01-27-Avalara-Signs-Strategic-Collaboration-Agreement-with-AWS-to-Drive-Growth-in-Agentic-Tax-and-Compliance,Avalara,Partnership,Tax Compliance,,
2026,1/28/2026,Workiva appoints former Cisco CFO Scott Herren and former Workday executive Mark Peek as independent directors to its board,https://newsroom.workiva.com/press-releases/workiva-announces-two-new-appointments-board-directors,Workiva,Appointment,Statutory Reporting,,
2026,1/30/2026,"Kintsugi partners with DualEntry, a digital accounting provider",https://www.linkedin.com/posts/kintsugi-ai_big-news-kintsugi-is-partnering-with-dualentry-activity-7422321368119164930-uQXC?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Partnership,Tax Compliance,,
2026,02/01/2026,"HMRC announces guidance for tax-software developers using generative AI, requiring  AI features to be transparent, based on authoritative legal and HMRC sources and subject to human review",https://www.vatcalc.com/united-kingdom/uk-hmrc-guidance-generative-ai-in-tax-software/,Industry,Regulation,Regulation,,
2026,1/28/2026,BigBear.ai's UAE business partners with Maqta Technologies (AD Ports Group) to co-develop and deliver AI tools for customs and border operations to governments and port operators worldwide,https://www.businesswire.com/news/home/20260128897116/en/BigBear.ai-and-AD-Ports-Group-Announce-Strategic-Partnership-Exploring-Development-of-Next-Generation-AI-Customs-Management-Systems-for-Ports-and-Borders,Bigbear.ai,Partnership,GTM,,
2026,1/26/2026,Belgium's authorities implement a three-month tolerance period through March 2026 where no penalties apply for B2B e-invoicing breaches if businesses demonstrate reasonable compliance efforts,https://innovatetax.com/blog/3-countries-offering-grace-periods/,Industry,Regulation,Regulation,,
2026,1/29/2026,"LexisNexis Risk Solution launches IDVerse for Insurance to help businesses with IDV automation, deepfake detection, and biometric authentication capabilities within their insurance workflows",https://risk.lexisnexis.com/about-us/press-room/press-release/20260129-idverse-insurance,LexisNexis,Product launch,Corp Risk,,
2026,1/27/2026,"NICE Actimize launches Insights Network, an intelligence network, to help FIs enhance AML investigations, and combat Authorized Push Payment (APP) and Business Email Compromise (BEC) scams",https://www.niceactimize.com/press-releases/nice-actimize-unveils-insights-network-the-unified-force,NICE Actimize,Product launch,Corp Risk,,
2026,1/29/2026,"Sumsub launches AI Agent Verification, a verification network, that connects AI agents to real human identity within Sumsub's Know Your Agent (KYA) network",https://sumsub.com/newsroom/sumsubs-ai-agent-verification-introduces-agent-to-human-binding-to-establish-human-accountability-in-ai/,Sumsub,Product launch,Corp Risk,,
2026,1/21/2026,"Sardine launches Job Application Fraud Detection solution to bring real-time identity, device, and location intelligence capabilities into the hiring process and prevent instances of stolen identities and location spoofing",https://www.sardine.ai/blog/job-application-fraud-detection,Sardine,Product launch,Corp Risk,,
2026,04/01/2026,"TaxBandits integrates its tax compliance API into MassPay's platform to automate 1099/1042 form filing, W-8/W-9 collection, and IRS TIN verification for businesses paying contractors",https://www.businesswire.com/news/home/20260204134361/en/MassPay-Partners-with-TaxBandits-to-Deliver-Enterprise-Grade-Tax-Compliance,TaxBandits,Partnership,TIR,,
2026,03/01/2026,xSuite Group renews its Clean Core certification and receives GROW with SAP certification for its invoice automation software,https://www.xsuite.com/en/about-xsuite/whats-happening-at-xsuite/news-detail/more-sap-btp-certifications-for-xsuite-invoice/,xSuite,Certification,AP/AR Automation,,
2026,06/01/2026,"Corcentric, a procurement sofware, integrates Unite's European supplier network into its procurement platform to give customers access to vetted suppliers",https://www.corcentric.com/company/press-releases/corcentric-expands-procurement-ecosystem-with-unite/,Corcentric,Partnership,SCM,,
2026,07/01/2026,Ecosio is now an official Peppol Access Point in New Zealand,https://www.linkedin.com/posts/ecosiohq_einvoicing-peppol-einvoice-activity-7425492926472032256-gqa5?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Vertex,Expansion,E-invoicing,,1 International
2026,03/01/2026,Basware appoints Kira Mondrus as its Chief Marketing Officer,https://news.basware.com/en/basware-appoints-new-chief-marketing-officer,Basware,Appointment,E-invoicing,,
2026,09/01/2026,Avalara appoints Dulles Krishnan as General Manager for India Operations and regional go-to-market lead,"https://newsroom.avalara.com/2026-02-09-Avalara-Appoints-Dulles-Krishnan-as-General-Manager,-India-Operations",Avalara,Appointment,Tax Compliance,,1 International
2026,05/01/2026,Alphatax launches a cloud-based version of its corporate tax software,https://www.taxsystems.com/tax-news/alphatax-cloud-welcome-to-the-future-of-corporate-tax/,Tax Systems,Expansion,Direct Tax,,1 International
2026,04/02/2026,"Equifax reports FY25 revenue of $6.07B, up 7% YoY, driven by strong performance in U.S. Mortgage and Workforce Solutions segments, and new product innovation",https://investor.equifax.com/news-events/press-releases/detail/1391/equifax-delivers-fourth-quarter-2025-revenue-growth-of-9,Equifax,Earnings,Corp Risk,,
2026,05/02/2026,"Dow Jones reports Q2 2026 earnings of $648M, up 8% YoY, driven by Risk & Compliance business, higher circulation, subacription revenues",https://newscorp.com/wp-content/uploads/2026/02/Q2-FY2026-Earnings-Release_FINAL_5-February-2026.pdf,Dow Jones,Earnings,Corp Risk,,
2026,06/02/2026,"UIPath, an agentic automation company, acquires Workfusion to strengthen its agentic AI solution portfolio for financial services and banking industries",https://www.uipath.com/newsroom/uipath-acquires-workfusion-strengthening-agentic-solutions-for-financial-services,UIPath,Acquisition,Corp Risk,,
2026,05/02/2026,"Veriff acquires Vespia, a KYB technology provider, to expand beyond the IDV space and move towards becoming a trust platform",https://www.veriff.com/pr-news/kyb-business-verification,Veriff,Acquisition,Corp Risk,,
2026,05/02/2026,"Bolt, a checkout, identity, and payments provider, partners with Socure to strengthen its IDV capabilities, and reduce false positives",https://www.socure.com/news-and-press/bolt-partners-with-socure-to-supercharge-bolt-id,Socure,Partnership,Corp Risk,,
2026,02/03/2026,"Anthropic launches Legal plugin for Claude Cowork, an in-house tool for contract review, NDA triage, and compliance workflows",https://claude.com/plugins/legal,Anthropic,Product Launch,Corp Legal,,
2026,02/06/2026,"AI legal platform, Clearnote opens public access to its contract platform for the entertainment industry, targeting attorneys, creators, managers, and small firms",https://businessnewsthisweek.com/legal/after-a-successful-private-beta-ai-legal-platform-clearnote-opens-public-access/,Clearnote,Product Launch,Corp Legal,,
2026,02/03/2026,"CLM platform, Sirion partners with Stella Legal to accelerate adoption of agentic AI CLM",https://www.sirion.ai/press/stella-legal-sirion-partner-agentic-ai-contract-lifecycle-management/,Sirion,Partnership,Corp Legal,,
2026,02/05/2026,"Contract management platform, Pramata launches Claude MCP integration for Anthropic's Cowork Legal plugin, an add-on that brings commercial relationship context to contract review and drafting",https://www.pramata.com/blog/claude-cowork-legal-plugin-contract-management/,Pramata,Product Update,Corp Legal,,
2026,02/04/2026,"Bahrain based telecom provider, Kalaam Telecom Group selects Luminance for contract management",https://www.luminance.com/press/kalaam-selects-luminances-legal-grade-ai-to-transform-its-contracting-functionality/,Luminance,Client Win,Corp Legal,,
2026,11/02/2026,Vertex reports Q4 2025 revenues of $194.7 million (up 9.1% year-over-year) and full-year revenues of $748.4 million (up 12.2%),https://www.vertexinc.com/company/news/latest-news/vertex-announces-fourth-quarter-and-full-year-2025-financial-results,Vertex,Earnings,Tax Compliance,,
2026,10/02/2026,"Anrok expands its tax compliance platform with native global capabilities for sales tax, VAT, GST automation and e-invoicing support and adds new integrations with Zuora and WooCommerce",https://www.businesswire.com/news/home/20260210327077/en/Anrok-Sets-New-Standard-for-Global-Tax-Compliance-With-Native-Platform-and-New-Integrations,Anrok,Partnership,Tax Compliance,,
2026,2/15/2026,"Marmin, a UAE fintech platform, receives pre-approved Accredited Service Provider status under the UAE Ministry of Finance and Federal Tax Authority e‑Invoicing framework",https://www.zawya.com/en/press-release/companies-news/marmin-uae-achieves-moffta-pre-approval-supporting-the-uaes-mandatory-e-invoicing-rollout-f8hd599o,Marmin,Certification,E-invoicing,,1 International
2026,09/02/2026,"Romania extends the mandatory RO e-Factura compliance deadline for SMEs with annual turnover below EUR 500,000 to July 1, 2026",https://www.pagero.com/compliance/regulatory-updates/romania#WYnhOiIhQYmDdsCWHFhmmQ,Industry,Regualtion,E-invoicing,,
2026,06/02/2026,"France's 2026 Finance Bill establishes a central invoice routing directory, renames approved platforms to ""Plateforme Agréée,"" refines payment reporting rules, and increases e-invoicing penalties to EUR 50 per invoice with a EUR 15,000 annual cap",https://www.pagero.com/compliance/regulatory-updates/france#JLdtytdSQOCMgmSVQIxK9g,Industry,Regualtion,E-invoicing,,
2026,09/02/2026,"Descartes demonstrates AI-powered logistics tools at Manifest 2026 that automate trade compliance screening, document processing, shipment tracking, and delivery operations",https://www.descartes.com/resources/news/descartes-showcases-ai-innovations-help-improve-supply-chain-and-logistics-operations,Descartes,Product Launch,GTM,,
2026,02/10/2026,"Contract AI vendor, LegalOn launches five AI agents, an automation suite for in-house legal tasks",https://www.legalontech.com/press-releases/legalon-launches-five-ai-agents-driving-step-change-productivity-for-in-house-legal-teams,LegalOn,Product Launch,Corp Legal,,
2026,02/11/2026,"Global food and biotech group, Ajinomoto Europe selects Luminance to streamline contract review and strengthen governance across EMEA",https://www.luminance.com/press/ajinomoto-europe-selects-luminances-legal-grade-ai-to-strengthen-governance/,Luminance,Client Win,Corp Legal,,
